quarter_str,ts_code,trade_date,mom_1m,mom_3m,mom_12m_1m,reversal_5d,turn_20d,vol_ratio,vol_20d,vol_change,ma_bias_20,rsi_14,bb_pos,ln_market_cap,next_return
2015Q1,002415.SZ,2015-03-31,-0.9336438848964516,0.47296494533927674,-0.5674665340493312,-0.4558228325854922,-0.5179103426696392,-0.1154794656246253,-0.24076617005681572,0.8971894771133886,-0.10079672758954981,-0.16251813623603462,1.684648947082745,0.06591646530032444,0.4779403530587134
2015Q1,002475.SZ,2015-03-31,-1.0028622684217525,0.717967861364952,-0.5666281904240849,0.5023650145040596,-0.655702580393294,-1.0634701293628293,-0.6487133130832868,0.18275552552599525,-1.3590473787890502,-2.560810326034197,-2.001078945638119,-2.0781154125109285,0.3052103977470966
2015Q1,002493.SZ,2015-03-31,0.13179142976217534,1.9769046667692325,0.1278766045238529,-0.0980295563498661,-0.6708061512545538,-1.3364407065799286,0.5739541039075957,-0.5233331065273672,-0.17747383167563624,0.3681158336672081,0.6963686073279562,-2.5869427927347344,0.08054820193954293
2015Q1,002594.SZ,2015-03-31,-1.1714313284613964,0.9179552719624375,-1.444613520288554,0.7676556388348733,-0.5870725022387,-1.3615501727938928,1.1354895179282103,-1.2580686806448331,-1.347622687383075,-1.500339951016932,-1.994287185392748,0.05558800935512394,0.05408973256721872
2015Q1,002714.SZ,2015-03-31,1.5723552826875966,1.7650499272844662,-0.3509010666784292,-1.9655359249943645,-0.6900929710594814,1.6346764694228386,0.8819511585850922,1.5149531011473285,1.3738131675215326,1.29133089612572,0.5880121283725748,-2.5983812124450703,0.5996619504441589
2015Q1,300059.SZ,2015-02-06,2.667218252945962,3.6654193677277696,3.1988131972981364,-0.848522769917281,-0.45476671969859744,-0.819547370792108,2.689619726188441,-0.2551586565783515,-0.8269188865788412,-1.7505309448343493,-1.4571801524048942,-1.046474957743665,1.1437223905768983
2015Q1,600000.SH,2015-03-31,-0.4563567846795133,-0.6202128294856016,-0.07483191967638678,0.32434104291364846,0.8336900593914853,-0.4895595405224867,0.029212862047439496,-0.15802448026679078,-0.5742945149312656,-0.2518904525780819,-0.6039527530084751,1.011009121826375,0.12411910465822173
2015Q1,600008.SH,2015-03-31,0.26520990353337376,0.003346588555363148,0.4029679248219454,0.48142101784636276,-0.36004061144376526,0.36267641361010083,0.6437784518153429,-0.6323226996861046,0.6589897252004834,0.9952959047682125,0.11986425021594058,-0.6304076007938538,-0.03500387561780971
2015Q1,600009.SH,2015-03-31,0.029727040059094538,0.015800639290769594,-0.0749673252553101,1.2249328991945447,-0.62019978004893,-1.272635365619048,-0.10548371606555208,-0.09111761287745712,-0.7672007062263465,-0.9646882435705069,-1.2317986291939553,-0.4128087726353324,0.31349743310621503
2015Q1,600015.SH,2015-03-31,-0.6146615009630326,-0.6901864281951255,-0.3030712569763059,0.2911797148723013,-0.04636670678174721,-0.45688223149595897,-0.3484345961697614,-0.09964377851111843,-0.633528815310704,-0.3366944575564609,-0.5050058166071946,0.17750556210998505,0.17883708705993473
2015Q1,600016.SH,2015-03-31,-0.8290597636908976,-1.1798647218536853,-0.3477882398683197,0.39240903205115624,1.1990757654509965,-0.443785642957188,-0.6414498918730553,-0.28390646102561073,-0.7518152442627088,-0.49684739316597076,-0.2911285277186263,0.8848965912237622,0.02463805055480428
2015Q1,600019.SH,2015-03-31,-1.0320631564966027,-0.8286274608076635,0.3740039815502968,0.9858222706858606,0.011552427220474915,0.012581090532703029,-0.22740047025202662,0.1538891926276648,-0.3872205243261229,-0.28682664982452,-0.2640561026606503,0.1166508989379634,0.2532467992697707
2015Q1,600028.SH,2015-03-31,-1.0642861584180767,-0.8551814254003658,-0.8248717884580521,0.3365583742973065,2.0355325502315633,0.1872331729393664,-1.349417738968299,0.42200100535807344,-0.9443680876603953,-0.5949660249905692,-0.587530376897184,0.8279512099807851,0.11876111652638466
2015Q1,600029.SH,2015-03-31,3.560560117790123,1.0651858232708582,0.6012932043109829,1.6111052909013566,0.5834365080202264,-1.6502273024362102,2.6839274336117924,-1.3672314225664104,1.1158575196674907,0.05599421027866114,-0.8538713683575453,0.3613402248661903,0.8355868622053519
2015Q1,600030.SH,2015-03-31,-0.3822539646330653,-0.8727084082892567,2.2043071694256815,0.25627305377614257,1.2345321038612191,-0.30036056804289185,-0.0907723946087328,-1.4287842491324776,0.20136308508036163,1.0052897058051617,0.06689734772373836,2.040230443760334,-0.17987244401375846
2015Q1,600031.SH,2015-03-31,0.3127465424600241,-0.6459565923374697,-0.37471736902749786,-1.3791040185788912,0.13649265046994447,2.0061561198273674,0.16084260259612018,2.062630404130686,0.8615586450956164,0.831787121325662,1.1562828402056549,1.1844602294950517,-0.03921529561328796
2015Q1,600036.SH,2015-03-31,-0.6564396615223955,-0.9658890237843465,-0.24154393338241162,0.43371689149734055,0.3840374424103744,-0.5713407082719427,-0.6165156266725038,-0.18972511607356957,-0.8273605339386444,-0.35327390600263103,-0.7688299838506283,2.0432111168800313,0.20231213872832354
2015Q1,600048.SH,2015-03-31,-0.14065482628588843,0.3486638899942448,1.0653091786156488,-1.3441973574827344,0.8629578752378608,1.8314053384990354,0.9136709108928429,1.7702866597709626,1.0673844036464541,0.3435661698009817,1.0777608771651652,1.4678829451959308,0.01038139246164893
2015Q1,600050.SH,2015-03-31,-1.4770739489661882,-0.3628050809156623,0.1638977468651611,0.49538368228483054,0.9492646502879956,-0.5441654952906128,-0.7566458935874887,0.7422943102952946,-1.1287691199052616,-1.3650363107812589,-1.2155459166050182,0.634551466920885,0.3402867227772841
2015Q1,600104.SH,2015-03-31,-1.062958927038083,-0.71809549171144,0.5605001667396085,0.8915742857262308,-0.4565276424754642,-0.7487562772047351,-0.623721573977056,-0.08655655025876537,-1.075993775915298,-1.0955014366234865,-1.259213018179128,0.10794985959828297,-0.09103723783855455
2015Q1,600115.SH,2015-03-31,1.440957877748472,0.3700822928108973,0.7992449487657398,1.6106515043071064,0.08011571296004345,-1.947780520356259,1.789804162753838,-1.2788657235409626,0.3132072520216062,-0.5368332129231423,-0.8704526618369406,-0.10432630042321325,0.739770698904249
2015Q1,600183.SH,2015-03-31,0.05587120762398778,-0.1780773979149776,-0.5829609176576787,0.9718596062473948,-0.5263367456245388,-0.31330168535443886,-0.6746242332112214,-1.300900272854031,-0.40136222893421025,-0.22227496821077922,-0.4911634690756044,-1.1723896608785762,0.15690909779170692
2015Q1,600196.SH,2015-03-27,-0.43559018321582543,-0.36427091648409254,-1.22639386819593,0.3208503768040291,-0.5445634167509977,-0.3081819385940527,-1.1584385597694833,0.020269574929821135,-0.6980668032656627,-0.522598392444897,-0.14029242341068282,-0.24286390454521414,0.1669883339231839
2015Q1,600271.SH,2015-03-20,1.2029482100449778,1.8833223462244255,0.21000354405747584,-2.9241775586781737,-0.6183867097296725,1.4474799558084492,0.6392232170785686,0.48801737817603186,1.8471101355277029,0.6235252353702729,2.3748073656147093,0.19212105163007281,0.31630253845677814
2015Q1,600276.SH,2015-03-31,0.10759838272059745,0.008810697058514751,-0.8450124919446388,-0.4872388275720413,-0.6471978256290973,-0.6708520880610814,-0.7839053065602083,-0.22192864024062608,-0.34207590071502075,-1.0332438993546857,1.5914809060421995,-1.1144518875893707,0.2582828178616854
2015Q1,600309.SH,2015-03-31,-0.7883492256989939,-0.7253952961337202,-0.5678576263388928,-0.7612561171768822,-0.4955785458854488,0.9490182729409067,-0.6464349603890708,0.7303379186094737,-0.33918284446473806,-1.3324283239982728,2.3683176726057127,0.2773637016543212,0.013019773019304681
2015Q1,600376.SH,2015-03-31,0.2309606375894751,1.1779963336900698,0.9977136897239295,-1.5065133315798718,-0.301162176278595,1.2020610976506458,0.8275645752107886,1.7807576288526257,0.9886575293670831,0.13633938813751356,0.8998810214761496,0.3775971015009259,0.6448687688099903
2015Q1,600406.SH,2015-03-31,1.2554104592484905,0.2791785761404109,-1.2144989430353825,-2.0178959166386106,-0.3536133179080601,1.4512646166042664,0.29580175174911943,1.7609772980825948,1.7380871083329335,1.5666737724305997,1.730209906772284,0.23712461022973386,0.0035199934761875884
2015Q1,600426.SH,2015-03-31,0.39076700801621367,-0.2025877652384388,0.14632986603914802,-0.9881494143019159,-0.5455543415641984,0.4370508693975374,-1.1480727793240586,-0.7188960923237421,0.6569261273701125,1.9340810829792725,1.1544470599933296,-0.9245763595923079,0.4311151878021291
2015Q1,600436.SH,2015-03-31,0.3276164807336256,0.3720616965095661,-1.00893159098638,1.1132315836868374,-0.6900362119806978,-1.5673492375916573,0.5346819740692248,-1.9477312020583433,-0.7114285357083628,-0.3310149649704843,-1.1464855274176662,-1.8097091229212912,0.43663543033664154
2015Q1,600519.SH,2015-03-31,-1.0317081346551693,-0.9597842684980568,-0.936916120565606,0.4220796939828976,-0.6795162341368525,0.7252184257565971,-0.889381669217734,-0.01992323477093309,-1.0957017585222124,-2.026407011475324,-0.8539299862962172,0.2734186875065221,0.314895353188531
2015Q1,600585.SH,2015-03-31,-0.3048056643412253,-0.517679004538749,-0.6118328804874729,-0.5727601472576305,-0.41617812743736543,1.2725284038774658,-0.4918830676101158,0.5336296313073549,0.1714215789506743,0.6596428977511372,0.7804576409639953,0.5319783392896036,-0.03572514429035334
2015Q1,600588.SH,2015-03-31,-0.16698012610607313,2.723514269799064,0.9567559889125322,0.9317169459868148,-0.4774692185047014,0.7228830763777235,1.872685444500347,0.15125857493248834,0.29388103672746224,-0.4658674350893556,-0.3550269128716348,-0.07370985465440075,0.21408402768212675
2015Q1,600600.SH,2015-03-31,-0.7346486916254855,-0.8694002170713204,-1.2772259474745906,0.09395707967900309,-0.6669709219005249,0.30776908724680496,-1.4250532310980173,0.3056795738363642,-0.8333046113914822,-0.48877204259173906,-0.2259543140245839,-0.575306466922284,0.09515982224662967
2015Q1,600633.SH,2015-03-31,-0.42698378290427347,-0.524671189984645,-0.921079421909188,0.6001036655733067,-0.47852634548728784,-1.2464022746080874,-0.5409261328824351,-0.7183537132465782,-0.9391590182603188,-0.7123963779671209,-0.9948188940936437,-0.028641613080412905,-0.11215598897160894
2015Q1,600637.SH,2015-03-25,0.16281786510652466,0.028440951074161384,-0.21916531032998493,-0.015998902773896352,-0.6122888915830796,0.12367167830792547,0.024817923714732754,-1.0266956601612545,0.658496291135018,1.0210757114815225,0.8789395152483133,-0.2657649552673493,-0.15432941490104146
2015Q1,600674.SH,2015-03-31,-0.672748780964084,-0.8629463430471159,0.4726983069823413,0.6629356555463873,-0.6043481690899359,-0.341702086352299,-0.9069845719315279,-0.09930265171079665,-0.738372159563303,-0.288525847678724,-0.7490499349476403,-1.019867624525085,0.12167684972890114
2015Q1,600690.SH,2015-03-31,1.0686793796424316,0.3532212966291877,-0.9229709326437063,-0.8886654301778707,-0.48626951340195484,-0.4254060581699873,0.5771135539378959,0.14004933308664802,1.1190132747227663,0.37023527217639673,0.8958099945591453,-0.006497321076892079,0.17400342442285432
2015Q1,600741.SH,2015-03-12,0.5124614109353827,-0.07717979807076214,0.2795300602179999,-1.6531213081837437,-0.6367482142127145,0.6130646155628744,-0.18191747786662316,0.002928168302657136,0.8609242661929974,0.36840903451393064,2.23686552403995,-0.434133693133067,0.06837893080948687
2015Q1,600808.SH,2015-03-31,-0.01587711828368453,-0.5978065031950728,1.2219262482447437,1.181299572824353,0.04181319391982572,1.1270027823419477,0.6320841113249791,-1.5063502900148666,0.42838676905924067,0.4575860329122734,-0.11614989113435367,-0.31575303470566224,0.20360670371312795
2015Q1,600809.SH,2015-03-31,-0.4700757082095769,-1.1721003755102521,-1.0427693897886288,0.1864597315838193,-0.6348118471768802,0.5376017192333618,-1.3147324521403434,0.599361854416013,-0.6837662768931715,-0.2562316399132096,-0.3603590877422022,-0.6799069673780858,0.27527330026900443
2015Q1,600837.SH,2015-03-31,-0.6525625983185032,-0.8697854429539182,1.2499656833561048,0.17598773325498251,0.5006479974575655,-0.24720437215571148,-0.6455000804829298,-0.8895046723834125,-0.10354102451695846,0.6512054768177936,0.09405523211658841,1.587480039200965,-0.06856705054782908
2015Q1,600859.SH,2015-03-31,0.04040845004648356,-0.35912792159862783,-0.869190777270881,-0.07010422747294415,-0.6428132172957282,-0.015776082733412237,-1.2764374073426994,0.1990472833974828,-0.19895293478396883,0.7439526137872803,0.22032823236925053,-0.9561845408250984,0.2936951013493698
2015Q1,600886.SH,2015-03-31,-1.1362799509985368,-0.807207647215622,1.5660389088852664,0.5809050019704176,-0.03661599830999587,0.02317182181531678,-0.7981766066448918,0.494877904584521,-0.841043972394982,-0.7413575701127505,-0.8209286185528345,0.423905702333292,0.4037275766195392
2015Q1,600887.SH,2015-03-31,-0.3554812136936204,-0.5114656035442092,-1.0067132141510724,-0.06661356136332672,-0.39213069864841926,-0.5172075356431214,-0.9894010205343733,0.045915510964519915,-0.19348030751549053,0.3918683097676864,0.029990652332407164,-0.04247765832344557,0.2479098344919548
2015Q1,600900.SH,2015-03-31,-0.6284141043318332,-0.8592531557402144,0.1616891421988456,0.9352076120964321,-0.3700241918441181,-0.19584079417064396,-1.0628832844976945,0.16811287165024086,-0.6986818893372941,-0.1197997562645417,-0.5712090053378228,-0.1267516547295957,0.3529529434705445
2015Q1,600999.SH,2015-03-31,0.018913060183165815,-0.44562852968406835,1.9516544432458378,-0.4139348392701122,-0.2206463423844384,0.24265743071499615,0.05033597999667402,-1.2081770243047898,0.8426648281324324,1.675268362410586,0.5908275170875084,1.0388911784580916,-0.16215668310115994
2015Q1,601006.SH,2015-03-31,-0.8745823439201063,-0.9016325216264021,0.030302983086571894,0.7205316463550545,-0.09114973566789805,0.7266611922732729,-0.8330086559630997,1.1330865635365628,-0.8663437650841422,-0.9253735933647963,-0.7641321135076828,0.31708090872425215,0.31719331369201
2015Q1,601088.SH,2015-03-31,-0.7082922685757531,-0.9046224897105387,-0.44285369634854765,0.060795751637654036,-0.30385467664921517,0.2865444073194952,-0.9393854554606763,0.43216926121053983,-0.42799538442513524,0.22677264026348182,0.056495175107814294,0.27820477372676905,0.06928130556663814
2015Q1,601111.SH,2015-03-31,0.5930780235778585,-0.08167246083743838,0.9493997264720545,1.1830449058791703,-0.1663530534428262,-1.3542421602838515,1.497659564518221,-0.31193653396719073,-0.0012323012958244694,-0.7342832539158005,-0.8809057613816355,-0.1150121331354836,0.6288443740088838
2015Q1,601166.SH,2015-03-31,1.3277694048137743,0.042681963826218326,-0.11578049727030248,-0.6530454677787905,1.7925035187960594,-1.449576256698476,1.4352173740739105,0.5267927727247566,0.9148414273694631,1.0056153654577078,0.20066984137907148,1.314156477401571,-0.03287075898020053
2015Q1,601169.SH,2015-03-31,-0.8810821222311311,-0.7247328881356533,0.04187148817430608,0.8706302890685282,0.14907394493602638,-0.5476329991144326,0.35282517364188587,-0.9733090217243064,-1.1947304460191148,-1.3832790759506537,-1.642748212741114,0.10853116227033478,0.2211255745701961
2015Q1,601231.SH,2015-03-31,-1.4809587720950368,-0.15872994996593115,0.49181661302706464,1.1551195770022291,-0.6692788499317847,-0.5057794936277784,0.4080359079711782,-1.88974784175941,-1.2584707323355422,-0.7825857316112484,-1.745393583545764,-1.3812680888655966,-0.08681447594327929
2015Q1,601238.SH,2015-03-31,-0.0749774524082512,-0.5339028878878979,-0.9979991115739817,0.479675684791557,-0.591788370805745,-1.1636349052313912,-0.5567704485724416,-0.13944492031593558,-0.7512239527983785,-0.32354167472668843,-0.8185686119497383,-1.3028809493071347,0.5569311646357058
2015Q1,601288.SH,2015-03-31,-0.44040104265941526,-0.7323075768300249,-0.37062041742380597,0.7275129785742894,4.364084662934695,0.43558508336590673,-0.5144994149933426,-0.36030974010123556,-0.21928576499676652,0.4300453632424957,-0.18322887626459902,0.918527246145924,0.010709390977899247
2015Q1,601318.SH,2015-03-31,-0.19707427707441047,-0.30013741983594777,0.35529821564463065,-0.14340821577487128,0.0908996334540981,-0.051191608270478466,0.19082656450429683,0.18910310086272314,-0.04730510581144761,-0.12880462097022177,-0.3304166278040207,1.4247138587238692,0.0472709056673708
2015Q1,601328.SH,2015-03-31,-0.8186451019970034,-0.9668623085016153,0.048634335383820844,0.6088303308473415,1.1946530821781014,-0.6258740287782626,-0.5639913794544191,-0.31139798919816186,-1.0210243790486975,-1.3935661323965505,-1.1956703119593124,0.6145348902723441,0.3376911065579671
2015Q1,601398.SH,2015-03-31,-0.7013582597719353,-0.7622808077473838,-0.46590672952532836,0.21962105962517028,1.7422135688575948,0.8156577787232898,-0.8842353721874616,0.5154219593835286,-0.4657361926306758,0.18364674143603857,0.2776978079939509,0.8342945422982293,0.08679527219016525
2015Q1,601601.SH,2015-03-31,-1.357827331147568,-0.13579203210710308,0.9974942204100453,0.17424240020016896,-0.25048345083289936,-0.25872527695593567,-0.3633883666005799,0.47082622931293194,-0.8428427426184839,-1.190181108414628,-0.2704831801960271,1.0247006810828363,-0.10994470766354225
2015Q1,601618.SH,2015-03-31,0.7156794449462782,-0.20414067092668733,2.0849339528041213,-1.0090934109596146,0.9697993142953701,1.4571561748358561,1.1396301588777094,1.6593474423325314,1.1580406355862847,0.6801536111171758,0.606790774176525,0.9866915230501199,0.28846809660389816
2015Q1,601628.SH,2015-03-31,-1.3265541488633887,0.4601568073598158,2.0274745903989313,0.6472276580531177,-0.2291486726816765,-0.7965045421392899,-0.4626630069403393,-0.28859778757777255,-1.1870193330228471,-1.7712414781484147,-1.4312614194181863,1.1208107398430402,-0.14550726071181452
2015Q1,601633.SH,2015-03-31,-0.6986135281469064,0.2681284918601177,-0.3816160603663407,0.9090276162743102,-0.6707771093032325,-1.1609030036572077,-0.3304252161067628,-0.9324732612650157,-0.7371669896634547,-0.5939032863502536,-0.4460087276058192,-1.521026740870992,-0.16501898573146945
2015Q1,601668.SH,2015-03-31,0.5578579700460891,-0.21593951276033713,1.2085818217619224,-1.7473692931433655,2.7265983780002436,2.408700253782616,0.36586348358217863,1.7492298868029343,1.42646605127242,0.9917420952680609,1.193596268410007,1.4028267914489632,0.10243407331774468
2015Q1,601688.SH,2015-03-31,1.4372319067395827,0.11490660369047422,2.4853321747802424,-1.106832062028856,0.11604740139561431,0.2866123849320208,0.885224195594639,0.4253972675842602,2.5897927791819497,1.462593458987254,1.0770880606781679,1.6293210015306736,-0.21914593381492986
2015Q1,601800.SH,2015-03-31,1.9824845651338245,0.4885976004651767,3.2062873425227827,-2.9237237720839238,0.11653365776782293,0.8912780653164324,1.8513283674685197,1.5738505386913721,2.980842850814391,1.8836563771192787,2.0878921580329988,1.3766145604257758,-0.040812109732763946
2015Q1,601818.SH,2015-03-31,0.04240015954053521,-0.634943192371062,0.20993989819432238,0.23532905711844,2.489886260980231,0.0006295815814057042,0.8164684993962068,-0.16506838677396715,-0.038128739014895954,-0.16944860319431293,-0.39655279617247025,0.8315723774875889,0.17187410946676285
2015Q1,601857.SH,2015-03-31,-0.9518818084535,-0.2888987868873593,-0.3587002497068256,0.20740372824151415,0.14810030949616382,0.9097610456924831,-0.7035330522967039,1.2582067331778892,-0.7510862626482533,-0.58344842625406,-0.4879988952953139,0.6855001135415737,-0.03399314595713898
