ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ret_factor,adj_close
600436.SH,2014-01-02,94.11,100.0,94.11,99.64,94.31,5.33,5.65,14727.03,142960.149,1.0565,24.82617478543696
600436.SH,2014-01-03,98.64,99.98,98.0,99.36,99.64,-0.28,-0.28,6642.01,65824.717,1.0535417999999999,24.756661496037736
600436.SH,2014-01-06,99.35,99.36,96.6,97.5,99.36,-1.86,-1.87,7930.96,77567.61,1.0338405683399998,24.293711926061828
600436.SH,2014-01-07,95.12,98.6,95.07,98.43,97.5,0.93,0.95,5523.19,54047.979,1.0436620537392298,24.524502189359417
600436.SH,2014-01-08,98.99,98.99,97.0,97.68,98.43,-0.75,-0.76,5127.39,50324.668,1.0357302221308116,24.33811597272028
600436.SH,2014-01-09,97.08,100.87,97.08,98.6,97.68,0.92,0.94,6864.47,68193.848,1.0454660862188412,24.56689426286385
600436.SH,2014-01-10,98.97,98.97,97.08,97.6,98.6,-1.0,-1.01,4267.82,41699.536,1.034906878748031,24.318768630808925
600436.SH,2014-01-13,98.5,98.5,93.7,94.36,97.6,-3.24,-3.32,9151.93,87208.11,1.0005479703735962,23.51138551226607
600436.SH,2014-01-14,94.25,95.1,92.8,94.26,94.36,-0.1,-0.11,5501.5,51593.256,0.9994473676061852,23.485522988202575
600436.SH,2014-01-15,94.27,94.47,92.88,93.15,94.26,-1.11,-1.18,8496.83,79178.89,0.9876538886684322,23.208393816941783
600436.SH,2014-01-16,93.17,94.34,93.08,93.36,93.15,0.21,0.23,4228.32,39569.285,0.9899254926123695,23.261773122720747
600436.SH,2014-01-17,93.4,93.66,88.81,89.82,93.36,-3.54,-3.79,13146.59,119072.751,0.9524073164423607,22.38015192136963
600436.SH,2014-01-20,89.03,89.04,83.33,84.69,89.82,-5.13,-5.71,23593.45,200411.033,0.8980248586735018,21.102245246659425
600436.SH,2014-01-21,83.21,85.6,83.21,84.93,84.69,0.24,0.28,6743.33,57225.501,0.9005393282777875,21.16133153335007
600436.SH,2014-01-22,84.98,86.75,83.6,86.65,84.93,1.72,2.03,13356.95,114033.494,0.9188202766418265,21.590906563477073
600436.SH,2014-01-23,86.71,90.33,86.7,88.42,86.65,1.77,2.04,12795.1,113425.265,0.9375642102853198,22.031361057372006
600436.SH,2014-01-24,88.01,91.9,88.01,90.75,88.42,2.33,2.64,11074.7,100557.836,0.9623159054368522,22.612988989286624
600436.SH,2014-01-27,90.55,90.55,87.78,88.46,90.75,-2.29,-2.52,8007.73,71008.134,0.9380655446198435,22.0431416667566
600436.SH,2014-01-28,87.98,89.2,87.5,87.91,88.46,-0.55,-0.62,6334.54,55911.153,0.9322495382432004,21.90647418842271
600436.SH,2014-01-29,88.5,88.5,85.41,85.9,87.91,-2.01,-2.29,10091.78,87347.23,0.9109010238174311,21.40481592950783
600436.SH,2014-01-30,86.0,87.25,85.1,86.71,85.9,0.81,0.94,6250.57,54083.394,0.9194634934413151,21.606021199245205
600436.SH,2014-02-07,86.03,86.03,84.91,85.26,86.71,-1.45,-1.67,12072.18,102806.007,0.9041084531008451,21.24520064521781
600436.SH,2014-02-10,85.27,91.02,85.27,90.94,85.26,5.68,6.66,17180.0,152898.797,0.9643220760773613,22.660131008189314
600436.SH,2014-02-11,90.88,94.39,90.0,92.94,90.94,2.0,2.2,21353.57,199307.576,0.9855371617510633,23.158653890369482
600436.SH,2014-02-12,93.0,94.28,91.55,92.45,92.94,-0.49,-0.53,10443.94,96595.317,0.9803138147937827,23.03591302475052
600436.SH,2014-02-13,93.29,93.29,90.05,90.84,92.45,-1.61,-1.74,14133.32,128419.105,0.9632563544163709,22.635088138119865
600436.SH,2014-02-14,90.84,91.89,90.1,91.69,90.84,0.85,0.94,7657.57,69926.135,0.9723109641478849,22.847857966618193
600436.SH,2014-02-17,92.0,92.68,90.9,92.08,91.69,0.39,0.43,9278.98,85026.948,0.9764919012937208,22.946103755874653
600436.SH,2014-02-18,92.15,92.35,90.17,90.2,92.08,-1.88,-2.04,8877.62,80517.861,0.9565714665073289,22.47800323925481
600436.SH,2014-02-19,90.76,92.28,90.0,91.79,90.2,1.59,1.76,8685.18,79417.017,0.973407124317858,22.873616096265696
600436.SH,2014-02-20,92.01,96.5,92.01,94.9,91.79,3.11,3.39,25146.24,239377.653,1.0064056258322334,23.649031681929102
600436.SH,2014-02-21,94.5,97.89,93.5,96.5,94.9,1.6,1.69,17439.33,168172.774,1.023413880908798,24.048700317353703
600436.SH,2014-02-24,96.3,96.3,92.69,92.78,96.5,-3.72,-3.85,15282.06,143322.868,0.9840124464938094,23.122825355135586
600436.SH,2014-02-25,92.7,94.2,89.48,89.5,92.78,-3.28,-3.54,15365.84,140742.916,0.9491784058879286,22.30427733756379
600436.SH,2014-02-26,89.4,89.4,85.89,87.17,89.5,-2.33,-2.6,12602.66,109417.453,0.9244997673348424,21.724366126787128
600436.SH,2014-02-27,86.5,88.3,84.78,85.19,87.17,-1.98,-2.27,12031.26,103852.215,0.9035136226163414,21.23122301570906
600436.SH,2014-02-28,85.19,86.5,84.78,86.44,85.19,1.25,1.47,10417.94,89067.936,0.9167952728688016,21.54332199403998
600436.SH,2014-03-03,86.44,90.23,85.43,87.75,86.44,1.31,1.52,11662.62,102565.595,0.9307305610164075,21.870780488349393
600436.SH,2014-03-04,87.94,87.94,86.2,86.63,87.75,-1.12,-1.28,7518.57,65186.657,0.9188172098353975,21.59083449809852
