ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ret_factor,adj_close
600050.SH,2014-01-02,3.21,3.24,3.2,3.23,3.21,0.02,0.62,517125.11,166576.803,1.0062,2.694475400694046
600050.SH,2014-01-03,3.22,3.23,3.15,3.17,3.23,-0.06,-1.86,636212.99,201934.141,0.98748468,2.644358158241137
600050.SH,2014-01-06,3.16,3.16,3.07,3.08,3.17,-0.09,-2.84,717430.37,222347.318,0.959440115088,2.5692583865470886
600050.SH,2014-01-07,3.08,3.1,3.07,3.09,3.08,0.01,0.32,380320.76,117370.133,0.9625103234562816,2.577480013384039
600050.SH,2014-01-08,3.1,3.11,3.02,3.05,3.09,-0.04,-1.29,705894.12,215933.329,0.9500939402836955,2.544230521211385
600050.SH,2014-01-09,3.05,3.07,3.02,3.02,3.05,-0.03,-0.98,426158.21,129639.68,0.9407830196689153,2.5192970621035133
600050.SH,2014-01-10,3.01,3.02,2.98,3.0,3.02,-0.02,-0.66,637669.4,191007.01,0.9345738517391005,2.5026697014936303
600050.SH,2014-01-13,3.0,3.02,2.98,3.01,3.0,0.01,0.33,373841.09,112078.555,0.9376579454498396,2.51092851150856
600050.SH,2014-01-14,3.01,3.04,2.99,3.04,3.01,0.03,1.0,408816.93,123331.16,0.947034524904338,2.536037796623645
600050.SH,2014-01-15,3.04,3.04,2.99,3.03,3.04,-0.01,-0.33,436490.43,131312.871,0.9439093109721538,2.5276688718947873
600050.SH,2014-01-16,3.02,3.04,3.0,3.01,3.03,-0.02,-0.66,522111.89,157438.733,0.9376795095197376,2.510986257340282
600050.SH,2014-01-17,3.01,3.01,2.98,2.99,3.01,-0.02,-0.66,382176.56,114385.776,0.9314908247569073,2.494413748041836
600050.SH,2014-01-20,2.98,2.99,2.96,2.98,2.99,-0.01,-0.33,431496.86,128291.394,0.9284169050352095,2.4861821826732977
600050.SH,2014-01-21,2.98,3.02,2.97,3.01,2.98,0.03,1.01,394926.87,118315.519,0.9377939157760651,2.5112926227182983
600050.SH,2014-01-22,3.01,3.06,2.99,3.05,3.01,0.04,1.33,741973.45,225397.132,0.9502665748558868,2.544692814600452
600050.SH,2014-01-23,3.05,3.05,3.01,3.02,3.05,-0.03,-0.98,560909.8,169600.156,0.9409539624222991,2.519754825017367
